lsoa_code,ward_code
E01030452,E05014959
E01030453,E05014949
E01030454,E05014949
E01030455,E05014949
E01030456,E05014949
E01030457,E05014959
E01030458,E05014956
E01030459,E05014956
E01030460,E05014952
E01030461,E05014952
E01030462,E05014952
E01030463,E05014952
E01030464,E05014952
E01030465,E05014953
E01030466,E05014953
E01030467,E05014954
E01030468,E05014954
E01030469,E05014954
E01030470,E05014963
E01030471,E05014955
E01030472,E05014955
E01030473,E05014953
E01030474,E05014953
E01030475,E05014956
E01030476,E05014956
E01030477,E05014956
E01030478,E05014957
E01030479,E05014957
E01030480,E05014957
E01030481,E05014947
E01030482,E05014947
E01030483,E05014947
E01030484,E05014947
E01030485,E05014961
E01030486,E05014961
E01030487,E05014961
E01030488,E05014960
E01030489,E05014960
E01030490,E05014962
E01030491,E05014962
E01030492,E05014962
E01030493,E05014961
E01030494,E05014963
E01030495,E05014963
E01030496,E05014963
E01030497,E05014963
E01030498,E05014961
E01030499,E05014964
E01030500,E05014964
E01030501,E05014964
E01030502,E05014964
E01030503,E05014964
E01030504,E05014964
E01030505,E05015341
E01030506,E05015341
E01030507,E05015341
E01030508,E05015342
E01030509,E05015342
E01030510,E05015342
E01030511,E05015341
E01030512,E05015341
E01030513,E05015342
E01030514,E05015342
E01030515,E05015350
E01030516,E05015343
E01030517,E05015344
E01030518,E05015343
E01030519,E05015344
E01030520,E05015344
E01030521,E05015344
E01030522,E05015343
E01030523,E05015343
E01030524,E05015345
E01030525,E05015345
E01030526,E05015345
E01030527,E05015345
E01030528,E05015346
E01030529,E05015346
E01030530,E05015346
E01030531,E05015346
E01030532,E05015347
E01030533,E05015347
E01030534,E05015347
E01030535,E05015347
E01030536,E05015348
E01030537,E05015348
E01030538,E05015348
E01030539,E05015349
E01030540,E05015349
E01030541,E05015349
E01030542,E05015349
E01030543,E05015349
E01030544,E05015350
E01030545,E05015350
E01030546,E05015350
E01030547,E05015348
E01030548,E05015351
E01030549,E05015351
E01030550,E05015352
E01030551,E05015351
E01030552,E05015352
E01030553,E05015352
E01030554,E05015352
E01030555,E05015353
E01030556,E05015353
E01030557,E05015353
E01030558,E05015353
E01030559,E05012872
E01030560,E05012872
E01030561,E05012872
E01030562,E05012872
E01030563,E05012872
E01030564,E05012872
E01030565,E05012873
E01030566,E05012873
E01030567,E05012873
E01030568,E05012873
E01030569,E05012875
E01030570,E05012874
E01030571,E05012877
E01030572,E05012874
E01030573,E05012874
E01030574,E05012874
E01030576,E05012877
E01030577,E05012876
E01030578,E05012876
E01030579,E05012876
E01030580,E05012877
E01030581,E05012877
E01030582,E05012877
E01030583,E05012876
E01030585,E05012878
E01030586,E05012878
E01030587,E05012878
E01030588,E05012878
E01030589,E05012873
E01030590,E05012879
E01030591,E05012879
E01030592,E05012873
E01030593,E05012880
E01030594,E05012885
E01030595,E05012880
E01030596,E05012880
E01030597,E05012880
E01030598,E05012875
E01030599,E05012875
E01030600,E05012875
E01030601,E05012875
E01030602,E05012875
E01030603,E05012881
E01030604,E05012881
E01030605,E05012881
E01030606,E05012881
E01030607,E05012881
E01030608,E05012886
E01030609,E05012886
E01030610,E05012882
E01030613,E05012874
E01030614,E05012882
E01030615,E05012883
E01030616,E05012883
E01030617,E05012883
E01030618,E05012883
E01030619,E05012883
E01030620,E05012884
E01030621,E05012884
E01030622,E05012880
E01030623,E05012884
E01030624,E05012883
E01030625,E05012883
E01030626,E05012884
E01030627,E05012884
E01030628,E05012878
E01030629,E05012877
E01030630,E05012885
E01030631,E05012885
E01030632,E05012885
E01030633,E05012885
E01030634,E05012885
E01030635,E05012879
E01030636,E05012879
E01030637,E05012879
E01030638,E05012879
E01030639,E05012879
E01030640,E05012886
E01030641,E05012886
E01030642,E05012886
E01030643,E05012886
E01030644,E05012881
E01030645,E05012888
E01030646,E05012888
E01030647,E05012888
E01030648,E05012887
E01030649,E05012887
E01030650,E05012887
E01030651,E05012889
E01030652,E05012890
E01030653,E05012889
E01030654,E05012889
E01030655,E05012889
E01030656,E05012890
E01030657,E05012889
E01030658,E05012898
E01030659,E05012890
E01030660,E05012900
E01030661,E05012900
E01030662,E05012897
E01030663,E05012891
E01030664,E05012891
E01030665,E05012891
E01030666,E05012891
E01030667,E05012892
E01030668,E05012892
E01030669,E05012892
E01030670,E05012892
E01030671,E05012893
E01030672,E05012893
E01030673,E05012894
E01030674,E05012894
E01030675,E05012894
E01030676,E05012894
E01030677,E05012895
E01030678,E05012897
E01030679,E05012897
E01030680,E05012897
E01030681,E05012896
E01030682,E05012896
E01030683,E05012896
E01030684,E05012888
E01030685,E05012898
E01030686,E05012898
E01030687,E05012899
E01030688,E05012898
E01030689,E05012899
E01030690,E05012899
E01030691,E05012899
E01030692,E05012899
E01030693,E05012900
E01030694,E05012896
E01030695,E05012900
E01030696,E05012900
E01030697,E05007362
E01030698,E05007362
E01030699,E05007362
E01030700,E05007362
E01030701,E05007362
E01030702,E05007363
E01030703,E05007363
E01030704,E05007363
E01030705,E05007363
E01030706,E05007363
E01030707,E05007364
E01030708,E05007364
E01030709,E05007364
E01030710,E05007364
E01030711,E05007364
E01030712,E05007365
E01030713,E05007365
E01030714,E05007365
E01030715,E05007365
E01030716,E05007365
E01030717,E05007366
E01030718,E05007366
E01030719,E05007366
E01030720,E05007366
E01030721,E05007367
E01030722,E05007367
E01030723,E05007367
E01030724,E05007367
E01030725,E05007367
E01030726,E05007368
E01030727,E05007368
E01030728,E05007368
E01030729,E05007368
E01030730,E05007369
E01030731,E05007369
E01030732,E05007369
E01030733,E05007369
E01030734,E05007370
E01030735,E05007370
E01030737,E05007370
E01030738,E05007370
E01030739,E05007371
E01030740,E05007371
E01030741,E05007371
E01030742,E05007371
E01030743,E05007372
E01030744,E05007372
E01030745,E05007372
E01030746,E05007372
E01030747,E05007372
E01030748,E05007373
E01030749,E05007373
E01030750,E05007373
E01030751,E05007373
E01030752,E05007373
E01030753,E05007374
E01030754,E05007374
E01030755,E05007374
E01030756,E05007374
E01030757,E05012026
E01030758,E05012026
E01030759,E05012026
E01030760,E05012026
E01030761,E05012027
E01030762,E05012027
E01030763,E05012039
E01030764,E05012039
E01030765,E05012039
E01030766,E05012028
E01030767,E05012029
E01030768,E05012028
E01030769,E05012028
E01030770,E05012029
E01030771,E05012029
E01030772,E05012029
E01030773,E05012029
E01030774,E05012030
E01030775,E05012030
E01030776,E05012030
E01030777,E05012030
E01030778,E05012031
E01030779,E05012031
E01030780,E05012031
E01030781,E05012031
E01030782,E05012032
E01030783,E05012032
E01030784,E05012032
E01030785,E05012032
E01030786,E05012033
E01030787,E05012033
E01030788,E05012033
E01030789,E05012034
E01030790,E05012034
E01030791,E05012034
E01030792,E05012030
E01030793,E05012035
E01030794,E05012035
E01030795,E05012035
E01030796,E05012036
E01030797,E05012036
E01030798,E05012036
E01030799,E05012036
E01030800,E05012037
E01030801,E05012037
E01030802,E05012037
E01030803,E05012038
E01030804,E05012038
E01030805,E05012038
E01030806,E05012027
E01030807,E05012027
E01030808,E05012027
E01030809,E05012039
E01030810,E05012026
E01030811,E05012039
E01030812,E05015885
E01030813,E05015885
E01030814,E05015885
E01030815,E05015885
E01030816,E05015886
E01030817,E05015886
E01030818,E05015886
E01030819,E05015886
E01030820,E05015887
E01030821,E05015888
E01030822,E05015888
E01030823,E05015888
E01030824,E05015889
E01030825,E05015889
E01030826,E05015889
E01030827,E05015889
E01030828,E05015890
E01030829,E05015890
E01030830,E05015890
E01030831,E05015891
E01030832,E05015891
E01030833,E05015892
E01030834,E05015892
E01030835,E05015892
E01030836,E05015893
E01030837,E05015893
E01030838,E05015892
E01030839,E05015893
E01030840,E05015894
E01030841,E05015894
E01030842,E05015894
E01030843,E05015894
E01030844,E05015895
E01030845,E05015900
E01030846,E05015895
E01030847,E05015895
E01030848,E05015895
E01030850,E05015897
E01030851,E05015897
E01030852,E05015898
E01030853,E05015898
E01030854,E05015898
E01030855,E05015899
E01030856,E05015899
E01030857,E05015900
E01030858,E05015900
E01030859,E05015901
E01030861,E05015902
E01030862,E05015150
E01030863,E05015147
E01030864,E05015147
E01030865,E05015147
E01030866,E05015147
E01030867,E05015146
E01030868,E05015148
E01030869,E05015148
E01030870,E05015149
E01030871,E05015149
E01030872,E05015149
E01030873,E05015149
E01030874,E05015150
E01030875,E05015150
E01030876,E05015150
E01030877,E05015151
E01030878,E05015151
E01030879,E05015169
E01030880,E05015152
E01030881,E05015153
E01030882,E05015153
E01030883,E05015153
E01030884,E05015154
E01030885,E05015158
E01030886,E05015158
E01030887,E05015155
E01030888,E05015155
E01030889,E05015155
E01030890,E05015160
E01030891,E05015156
E01030892,E05015156
E01030893,E05015154
E01030894,E05015157
E01030895,E05015154
E01030896,E05015155
E01030897,E05015153
E01030898,E05015159
E01030899,E05015156
E01030900,E05015158
E01030901,E05015156
E01030902,E05015160
E01030903,E05015157
E01030904,E05015160
E01030905,E05015159
E01030906,E05015159
E01030907,E05015159
E01030908,E05015169
E01030909,E05015169
E01030910,E05015169
E01030911,E05015161
E01030912,E05015161
E01030913,E05015161
E01030914,E05015162
E01030915,E05015162
E01030916,E05015162
E01030917,E05015161
E01030918,E05015161
E01030919,E05015161
E01030920,E05015163
E01030921,E05015163
E01030922,E05015163
E01030923,E05015164
E01030924,E05015164
E01030925,E05015164
E01030926,E05015166
E01030927,E05015166
E01030928,E05015166
E01030929,E05015167
E01030930,E05015165
E01030931,E05015165
E01030932,E05015165
E01030933,E05015165
E01030934,E05015167
E01030935,E05015167
E01030937,E05015168
E01030938,E05015168
E01030939,E05015168
E01030940,E05015147
E01030941,E05015168
E01030942,E05015147
E01030943,E05015168
E01030944,E05010798
E01030945,E05010798
E01030946,E05010795
E01030947,E05010795
E01030948,E05010795
E01030949,E05010795
E01030950,E05010795
E01030951,E05010797
E01030952,E05010797
E01030953,E05010797
E01030954,E05010796
E01030955,E05010804
E01030956,E05010797
E01030957,E05010797
E01030958,E05010797
E01030959,E05010797
E01030960,E05010804
E01030961,E05010804
E01030962,E05010804
E01030963,E05010800
E01030964,E05010800
E01030965,E05010800
E01030966,E05010800
E01030967,E05010800
E01030968,E05010800
E01030969,E05010800
E01030970,E05010800
E01030971,E05010798
E01030972,E05010799
E01030974,E05010801
E01030975,E05010801
E01030976,E05010801
E01030977,E05010801
E01030978,E05010801
E01030979,E05010801
E01030980,E05010796
E01030981,E05010803
E01030983,E05010796
E01030984,E05010796
E01030986,E05010798
E01030987,E05010798
E01030988,E05010802
E01030989,E05010802
E01030990,E05010802
E01030991,E05010799
E01030992,E05010798
E01030994,E05010799
E01030995,E05010799
E01030996,E05010803
E01030997,E05010803
E01030998,E05010803
E01030999,E05010798
E01031000,E05010798
E01031001,E05010798
E01031002,E05010803
E01031003,E05010795
E01031004,E05010795
E01031005,E05007457
E01031006,E05007457
E01031007,E05007457
E01031008,E05007457
E01031009,E05007458
E01031010,E05007458
E01031011,E05007459
E01031012,E05007459
E01031013,E05007460
E01031014,E05007460
E01031015,E05007460
E01031016,E05007461
E01031017,E05007461
E01031018,E05007461
E01031019,E05007462
E01031020,E05007462
E01031021,E05007463
E01031022,E05007463
E01031023,E05007464
E01031024,E05007464
E01031025,E05007465
E01031026,E05007465
E01031027,E05007466
E01031028,E05007466
E01031029,E05007467
E01031030,E05007467
E01031031,E05007468
E01031032,E05007468
E01031033,E05007469
E01031034,E05007469
E01031035,E05007470
E01031036,E05007470
E01031037,E05007471
E01031038,E05007471
E01031039,E05007472
E01031040,E05007472
E01031041,E05007473
E01031042,E05007473
E01031043,E05015840
E01031044,E05015840
E01031045,E05015842
E01031046,E05015840
E01031047,E05015840
E01031048,E05015827
E01031049,E05015827
E01031050,E05015827
E01031051,E05015827
E01031052,E05015828
E01031053,E05015828
E01031054,E05015828
E01031055,E05015828
E01031056,E05015845
E01031057,E05015842
E01031058,E05015843
E01031059,E05015842
E01031060,E05015842
E01031061,E05015842
E01031062,E05015829
E01031063,E05015829
E01031064,E05015829
E01031065,E05015829
E01031066,E05015829
E01031067,E05015830
E01031068,E05015830
E01031069,E05015830
E01031070,E05015830
E01031073,E05015831
E01031074,E05015831
E01031075,E05015840
E01031077,E05015834
E01031078,E05015834
E01031079,E05015829
E01031080,E05015834
E01031081,E05015835
E01031082,E05015835
E01031083,E05015835
E01031084,E05015835
E01031085,E05015835
E01031086,E05015836
E01031087,E05015836
E01031088,E05015836
E01031089,E05015836
E01031090,E05015843
E01031091,E05015843
E01031092,E05015843
E01031093,E05015843
E01031094,E05015843
E01031095,E05015829
E01031096,E05015838
E01031097,E05015838
E01031098,E05015838
E01031099,E05015838
E01031100,E05015841
E01031101,E05015841
E01031102,E05015841
E01031104,E05015841
E01031105,E05015839
E01031106,E05015839
E01031107,E05015839
E01031108,E05015839
E01031109,E05015839
E01031110,E05015837
E01031111,E05015833
E01031112,E05015837
E01031114,E05015844
E01031115,E05015832
E01031116,E05015832
E01031117,E05015832
E01031118,E05015832
E01031119,E05015832
E01031120,E05015833
E01031121,E05015845
E01031122,E05015845
E01031123,E05015845
E01031124,E05015845
E01031125,E05010758
E01031127,E05010758
E01031129,E05008976
E01031130,E05008982
E01031131,E05008974
E01031132,E05008974
E01031133,E05008986
E01031134,E05008975
E01031135,E05008975
E01031136,E05008975
E01031137,E05008977
E01031138,E05008977
E01031139,E05008977
E01031140,E05008982
E01031142,E05008982
E01031143,E05010759
E01031144,E05008986
E01031145,E05008986
E01031146,E05008985
E01031148,E05010759
E01031149,E05010759
E01031150,E05010759
E01031151,E05008984
E01031152,E05008984
E01031153,E05010760
E01031154,E05010760
E01031155,E05008983
E01031156,E05008986
E01031157,E05008986
E01031158,E05008983
E01031159,E05008984
E01031160,E05008984
E01031161,E05008979
E01031162,E05008979
E01031163,E05008979
E01031165,E05010760
E01031166,E05008980
E01031167,E05008981
E01031168,E05008981
E01031169,E05008981
E01031170,E05008981
E01031171,E05008982
E01031172,E05008982
E01031173,E05008974
E01031174,E05008974
E01031175,E05008985
E01031176,E05008985
E01031177,E05008985
E01031178,E05008985
E01031179,E05008983
E01031180,E05008983
E01031181,E05010759
E01031182,E05008988
E01031183,E05015120
E01031184,E05015107
E01031185,E05015107
E01031186,E05015107
E01031187,E05015117
E01031188,E05015141
E01031189,E05015120
E01031190,E05015109
E01031191,E05015110
E01031192,E05015109
E01031193,E05015121
E01031194,E05015111
E01031195,E05015113
E01031196,E05015139
E01031197,E05015111
E01031198,E05015111
E01031199,E05015115
E01031200,E05015111
E01031201,E05015115
E01031202,E05015116
E01031203,E05015116
E01031204,E05015145
E01031205,E05015114
E01031206,E05015142
E01031207,E05015143
E01031208,E05015117
E01031209,E05015112
E01031210,E05015124
E01031211,E05015124
E01031213,E05015136
E01031214,E05015122
E01031215,E05015121
E01031216,E05015121
E01031217,E05015113
E01031218,E05015143
E01031219,E05015123
E01031220,E05015126
E01031221,E05015126
E01031222,E05015125
E01031223,E05015123
E01031224,E05015111
E01031225,E05015130
E01031227,E05015134
E01031228,E05015135
E01031229,E05015135
E01031231,E05015127
E01031232,E05015133
E01031233,E05015131
E01031234,E05015130
E01031235,E05015133
E01031236,E05015128
E01031237,E05015128
E01031238,E05015131
E01031239,E05015136
E01031240,E05015136
E01031241,E05015136
E01031242,E05015136
E01031243,E05015138
E01031244,E05015138
E01031245,E05015139
E01031246,E05015139
E01031247,E05015140
E01031248,E05015141
E01031249,E05015144
E01031251,E05015144
E01031252,E05015143
E01031253,E05015143
E01031254,E05012618
E01031255,E05012618
E01031256,E05012618
E01031257,E05012619
E01031258,E05012620
E01031259,E05012615
E01031260,E05012615
E01031261,E05012621
E01031262,E05012621
E01031263,E05012621
E01031264,E05012621
E01031265,E05012621
E01031266,E05012621
E01031267,E05012616
E01031268,E05012616
E01031269,E05012616
E01031271,E05012622
E01031272,E05012622
E01031273,E05012623
E01031274,E05012623
E01031275,E05012623
E01031276,E05012623
E01031277,E05012617
E01031278,E05012623
E01031279,E05012617
E01031280,E05012626
E01031281,E05012618
E01031282,E05012618
E01031283,E05012618
E01031284,E05012617
E01031285,E05012624
E01031286,E05012623
E01031287,E05012623
E01031288,E05012624
E01031289,E05012623
E01031290,E05012624
E01031291,E05012622
E01031292,E05012624
E01031293,E05012622
E01031294,E05012624
E01031295,E05012624
E01031296,E05012619
E01031297,E05012619
E01031298,E05012619
E01031299,E05012619
E01031300,E05012619
E01031301,E05012626
E01031302,E05012626
E01031303,E05012620
E01031304,E05012620
E01031305,E05012620
E01031306,E05012620
E01031307,E05012620
E01031308,E05012617
E01031309,E05012627
E01031310,E05012627
E01031311,E05012627
E01031312,E05012617
E01031313,E05012627
E01031314,E05012627
E01031315,E05012629
E01031316,E05012630
E01031317,E05012628
E01031319,E05012629
E01031320,E05012629
E01031321,E05012630
E01031322,E05012630
E01031323,E05012630
E01031324,E05012628
E01031325,E05012628
E01031327,E05012631
E01031328,E05012625
E01031329,E05012631
E01031330,E05012631
E01031331,E05012631
E01031332,E05012625
